fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;density2;density3;density4
12.9;0.5;0.55;2.8;0.07200000000000001;7.0;24.0;1.0001200000000001;3.09;0.68;10.9;6;0.0014400000000028802;-1.7280000000051846e-05;2.073600000008295e-07
10.8;0.45;0.33;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;10.8;5;0.33124000000001597;0.06028568000000435;0.010971993760001056
6.9;0.39;0.24;2.1;0.102;4.0;7.0;0.9946200000000001;3.44;0.58;11.4;4;2.894439999999936;1.5572087199999483;0.8377782913599628
12.6;0.41;0.54;2.8;0.10300000000000001;19.0;41.0;0.99939;3.21;0.76;11.3;6;0.03720999999999993;0.0022698099999999936;0.0001384584099999995
10.8;0.45;0.33;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;10.8;5;0.33124000000001597;0.06028568000000435;0.010971993760001056
9.8;0.51;0.19;3.2;0.081;8.0;30.0;0.9984;3.23;0.58;10.5;6;0.25600000000001466;0.04096000000000352;0.006553600000000751
10.8;0.29;0.42;1.6;0.084;19.0;27.0;0.99545;3.28;0.73;11.9;6;2.070250000000049;0.9419637500000335;0.42859350625002035
7.1;0.715;0.0;2.35;0.071;21.0;47.0;0.9963200000000001;3.29;0.45;9.4;5;1.3542399999999304;0.4983603199999616;0.18339659775998118
9.1;0.66;0.15;3.2;0.09699999999999999;9.0;59.0;0.99976;3.28;0.54;9.6;5;0.0057600000000008625;0.00013824000000003107;3.317760000000994e-06
7.0;0.685;0.0;1.9;0.099;9.0;22.0;0.9960600000000001;3.34;0.6;9.7;5;1.5523599999999553;0.6116298399999738;0.24098215695998618
4.9;0.42;0.0;2.1;0.048;16.0;42.0;0.99154;3.71;0.74;14.0;7;7.157160000000039;6.054957360000049;5.122493926560056
6.7;0.54;0.13;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;9.8;5;0.7290000000000193;0.19683000000000783;0.05314410000000281
6.7;0.54;0.13;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;9.8;5;0.7290000000000193;0.19683000000000783;0.05314410000000281
7.1;0.48;0.28;2.8;0.068;6.0;16.0;0.99682;3.24;0.53;10.3;5;1.0112399999999748;0.3215743199999881;0.10226063375999493
7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;5;1.4137599999999892;0.5315737599999939;0.19987173375999695
7.5;0.27;0.34;2.3;0.05;4.0;8.0;0.9951;3.4;0.64;11.0;7;2.4010000000000153;1.1764900000000111;0.5764801000000073
7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;5;1.4137599999999892;0.5315737599999939;0.19987173375999695
7.8;0.57;0.09;2.3;0.065;34.0;45.0;0.9941700000000001;3.46;0.74;12.7;8;3.3988899999998727;1.9815528699998886;1.1552453232099134
5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.9937600000000001;3.56;0.77;11.1;6;3.8937599999998906;2.429706239999897;1.5161366937599148
7.5;0.685;0.07;2.5;0.057999999999999996;5.0;9.0;0.9963200000000001;3.38;0.55;10.9;4;1.3542399999999304;0.4983603199999616;0.18339659775998118
5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.9937600000000001;3.56;0.77;11.1;6;3.8937599999998906;2.429706239999897;1.5161366937599148
10.4;0.44;0.42;1.5;0.145;34.0;48.0;0.9983200000000001;3.38;0.86;9.9;3;0.2822399999999677;0.04741631999999186;0.007965941759998174
11.6;0.47;0.44;1.6;0.147;36.0;51.0;0.99836;3.38;0.86;9.9;4;0.26895999999999176;0.04410943999999797;0.007233948159999556
8.8;0.685;0.26;1.6;0.08800000000000001;16.0;23.0;0.9969399999999999;3.32;0.47;9.4;5;0.9363600000000384;0.28652616000001757;0.08767700496000719
7.6;0.665;0.1;1.5;0.066;27.0;55.0;0.99655;3.39;0.51;9.3;5;1.1902499999999676;0.41063624999998327;0.1416695062499923
6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;7;8.760960000000066;8.200258560000092;7.675442012160115
6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;7;8.760960000000066;8.200258560000092;7.675442012160115
10.1;0.31;0.35;1.6;0.075;9.0;28.0;0.99672;3.24;0.83;11.2;7;1.075839999999967;0.35287551999998373;0.11574317055999289
6.0;0.5;0.04;2.2;0.092;13.0;26.0;0.9964700000000001;3.46;0.47;10.0;5;1.246089999999945;0.43986976999997085;0.15527402880998628
11.1;0.42;0.47;2.65;0.085;9.0;34.0;0.99736;3.24;0.77;12.1;7;0.6969599999999871;0.1839974399999949;0.048575324159998205
6.6;0.66;0.0;3.0;0.115;21.0;31.0;0.99629;3.45;0.63;10.3;5;1.3764099999999932;0.5106481099999963;0.18945044880999817
10.6;0.5;0.45;2.6;0.11900000000000001;34.0;68.0;0.99708;3.23;0.72;10.9;6;0.8526400000000197;0.24897088000000864;0.07269949696000336
7.1;0.685;0.35;2.0;0.08800000000000001;9.0;92.0;0.9963;3.28;0.62;9.4;5;1.369000000000027;0.506530000000015;0.1874161000000074
9.9;0.25;0.46;1.7;0.062;26.0;42.0;0.9959;3.18;0.83;10.6;6;1.6809999999999938;0.6892099999999963;0.28257609999999794
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.9968899999999999;3.59;0.66;9.8;5;0.9672100000000355;0.3008023100000166;0.09354951841000687
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.9968899999999999;3.59;0.66;9.8;5;0.9672100000000355;0.3008023100000166;0.09354951841000687
7.4;0.68;0.16;1.8;0.078;12.0;39.0;0.9977;3.5;0.7;9.9;6;0.5289999999999856;0.12166999999999505;0.027984099999998478
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.9968899999999999;3.59;0.66;9.8;5;0.9672100000000355;0.3008023100000166;0.09354951841000687
6.4;0.63;0.21;1.6;0.08;12.0;32.0;0.9968899999999999;3.58;0.66;9.8;5;0.9672100000000355;0.3008023100000166;0.09354951841000687
9.3;0.43;0.44;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;9.5;5;0.8526400000000197;0.24897088000000864;0.07269949696000336
9.3;0.43;0.44;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;9.5;5;0.8526400000000197;0.24897088000000864;0.07269949696000336
8.0;0.42;0.32;2.5;0.08;26.0;122.0;0.9980100000000001;3.22;1.07;9.7;5;0.3960099999999746;0.07880598999999243;0.015682392009997992
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.9965200000000001;3.47;0.73;10.9;6;1.2110399999999495;0.4214419199999737;0.14666178815998782
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.9965200000000001;3.47;0.73;10.9;6;1.2110399999999495;0.4214419199999737;0.14666178815998782
7.6;0.735;0.02;2.5;0.071;10.0;14.0;0.9953799999999999;3.51;0.71;11.7;7;2.134440000000063;0.9861112800000439;0.45558341136002706
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.9965200000000001;3.47;0.73;10.9;6;1.2110399999999495;0.4214419199999737;0.14666178815998782
8.2;0.26;0.34;2.5;0.073;16.0;47.0;0.9959399999999999;3.4;0.78;11.3;7;1.6483600000000518;0.6692341600000314;0.271709068960017
11.7;0.28;0.47;1.7;0.054000000000000006;17.0;32.0;0.9968600000000001;3.15;0.67;10.6;7;0.9859599999999501;0.3095914399999765;0.09721171215999017
6.8;0.56;0.22;1.8;0.07400000000000001;15.0;24.0;0.9943799999999999;3.4;0.82;11.2;6;3.1584400000000783;1.7750432800000657;0.9975743233600494
7.2;0.62;0.06;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;9.5;5;0.6451599999999933;0.16387063999999743;0.041623142559999125
5.8;1.01;0.66;2.0;0.039;15.0;88.0;0.9935700000000001;3.66;0.6;11.5;6;4.134489999999917;2.65847706999992;1.7094007560099318
7.5;0.42;0.32;2.7;0.067;7.0;25.0;0.9962799999999999;3.24;0.44;10.4;5;1.3838400000000421;0.5147884800000235;0.19150131456001165
7.2;0.62;0.06;2.5;0.078;17.0;84.0;0.99746;3.51;0.53;9.7;5;0.6451599999999933;0.16387063999999743;0.041623142559999125
7.2;0.62;0.06;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;9.5;5;0.6451599999999933;0.16387063999999743;0.041623142559999125
7.2;0.635;0.07;2.6;0.077;16.0;86.0;0.9974799999999999;3.51;0.54;9.7;5;0.6350400000000391;0.16003008000001478;0.040327580160004976
6.8;0.49;0.22;2.3;0.071;13.0;24.0;0.9943799999999999;3.41;0.83;11.3;6;3.1584400000000783;1.7750432800000657;0.9975743233600494
6.9;0.51;0.23;2.0;0.07200000000000001;13.0;22.0;0.9943799999999999;3.4;0.84;11.2;6;3.1584400000000783;1.7750432800000657;0.9975743233600494
6.8;0.56;0.22;1.8;0.07400000000000001;15.0;24.0;0.9943799999999999;3.4;0.82;11.2;6;3.1584400000000783;1.7750432800000657;0.9975743233600494
7.6;0.63;0.03;2.0;0.08;27.0;43.0;0.9957799999999999;3.44;0.64;10.9;6;1.780840000000095;0.7515144800000602;0.3171391105600338
7.7;0.715;0.01;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;11.8;6;3.9564100000000226;2.488581890000021;1.5653180088100178
6.9;0.56;0.03;1.5;0.086;36.0;46.0;0.9952200000000001;3.53;0.57;10.6;5;2.2848399999999;1.0921535199999284;0.5220493825599544
7.3;0.35;0.24;2.0;0.067;28.0;48.0;0.9957600000000001;3.43;0.54;10.0;4;1.797759999999924;0.7622502399999518;0.3231941017599727
9.1;0.21;0.37;1.6;0.067;6.0;10.0;0.9955200000000001;3.23;0.58;11.1;7;2.007039999999936;0.899153919999957;0.40282095615997426
10.4;0.38;0.46;2.1;0.10400000000000001;6.0;10.0;0.99664;3.12;0.65;11.8;7;1.12896000000002;0.37933056000001003;0.12745506816000451
8.8;0.31;0.4;2.8;0.109;7.0;16.0;0.9961399999999999;3.31;0.79;11.8;7;1.4899600000000661;0.5751245600000382;0.22199808016001968
7.1;0.47;0.0;2.2;0.067;7.0;14.0;0.9951700000000001;3.4;0.58;10.9;4;2.3328899999998938;1.126785869999923;0.5442375752099503
7.7;0.715;0.01;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;11.8;6;3.9564100000000226;2.488581890000021;1.5653180088100178
8.8;0.61;0.19;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;10.0;6;0.4536899999999852;0.09663596999999527;0.02058346160999866
7.2;0.6;0.04;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;9.5;5;0.6502500000000266;0.16581375000001017;0.04228250625000346
9.2;0.56;0.18;1.6;0.078;10.0;21.0;0.9957600000000001;3.15;0.49;9.9;5;1.797759999999924;0.7622502399999518;0.3231941017599727
7.6;0.715;0.0;2.1;0.068;30.0;35.0;0.9953299999999999;3.48;0.65;11.4;6;2.180890000000059;1.0184756300000413;0.4756281192100257
8.4;0.31;0.29;3.1;0.19399999999999998;14.0;26.0;0.99536;3.22;0.78;12.0;6;2.1529599999999793;0.9989734399999854;0.463523676159991
7.2;0.6;0.04;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;9.5;5;0.6502500000000266;0.16581375000001017;0.04228250625000346
8.8;0.61;0.19;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;10.0;6;0.4536899999999852;0.09663596999999527;0.02058346160999866
8.9;0.75;0.14;2.5;0.086;9.0;30.0;0.99824;3.34;0.64;10.5;5;0.3097599999999943;0.0545177599999985;0.009595125759999646
9.0;0.8;0.12;2.4;0.083;8.0;28.0;0.99836;3.33;0.65;10.4;6;0.26895999999999176;0.04410943999999797;0.007233948159999556
10.7;0.52;0.38;2.6;0.066;29.0;56.0;0.99577;3.15;0.79;12.1;7;1.7892899999999627;0.7568696699999764;0.3201558704099867
6.8;0.57;0.0;2.5;0.07200000000000001;32.0;64.0;0.9949100000000001;3.43;0.56;11.2;6;2.5908099999999266;1.318722289999944;0.671229645609962
10.7;0.9;0.34;6.6;0.11199999999999999;23.0;99.0;1.00289;3.22;0.68;9.3;5;0.8352100000000341;-0.24137569000001483;0.06975757441000571
7.2;0.34;0.24;2.0;0.071;30.0;52.0;0.9957600000000001;3.44;0.58;10.1;5;1.797759999999924;0.7622502399999518;0.3231941017599727
7.2;0.66;0.03;2.3;0.078;16.0;86.0;0.9974299999999999;3.53;0.57;9.7;5;0.6604900000000371;0.1697459300000143;0.04362470401000491
10.1;0.45;0.23;1.9;0.08199999999999999;10.0;18.0;0.99774;3.22;0.65;9.3;6;0.510760000000018;0.1154317600000061;0.026087577760001833
7.2;0.66;0.03;2.3;0.078;16.0;86.0;0.9974299999999999;3.53;0.57;9.7;5;0.6604900000000371;0.1697459300000143;0.04362470401000491
7.2;0.63;0.03;2.2;0.08;17.0;88.0;0.99745;3.53;0.58;9.8;6;0.6502500000000266;0.16581375000001017;0.04228250625000346
7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;6;2.0249999999999537;0.9112499999999687;0.41006249999998123
8.3;0.31;0.39;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;12.5;7;3.0913600000000105;1.7187961600000086;0.9556506649600065
7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;6;2.0249999999999537;0.9112499999999687;0.41006249999998123
8.3;0.31;0.39;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;12.5;7;3.0913600000000105;1.7187961600000086;0.9556506649600065
8.3;1.02;0.02;3.4;0.084;6.0;11.0;0.99892;3.48;0.49;11.0;3;0.1166399999999935;0.012597119999998945;0.0013604889599998483
8.9;0.31;0.36;2.6;0.055999999999999994;10.0;39.0;0.9956200000000001;3.4;0.69;11.8;5;1.918439999999947;0.8402767199999652;0.36804120335997964
7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;7;0.6969599999999871;0.1839974399999949;0.048575324159998205
7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;7;0.6969599999999871;0.1839974399999949;0.048575324159998205
6.8;0.59;0.06;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;10.8;7;1.4440000000000193;0.5487200000000111;0.2085136000000056
6.8;0.59;0.06;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;10.8;7;1.4440000000000193;0.5487200000000111;0.2085136000000056
9.2;0.58;0.2;3.0;0.081;15.0;115.0;0.998;3.23;0.59;9.5;5;0.40000000000000074;0.08000000000000022;0.01600000000000006
7.2;0.54;0.27;2.6;0.084;12.0;78.0;0.9964;3.39;0.71;11.0;5;1.2960000000000345;0.4665600000000185;0.1679616000000089
6.1;0.56;0.0;2.2;0.079;6.0;9.0;0.9948;3.59;0.54;11.5;6;2.7039999999999815;1.4060799999999858;0.7311615999999902
7.4;0.52;0.13;2.4;0.078;34.0;61.0;0.9952799999999999;3.43;0.59;10.8;6;2.227840000000054;1.0515404800000385;0.49632710656002416
7.3;0.305;0.39;1.2;0.059000000000000004;7.0;11.0;0.99331;3.29;0.52;11.5;6;4.475609999999965;2.994183089999965;2.0031084872099685
9.3;0.38;0.48;3.8;0.132;3.0;11.0;0.99577;3.23;0.57;13.2;6;1.7892899999999627;0.7568696699999764;0.3201558704099867
9.1;0.28;0.46;9.0;0.114;3.0;9.0;0.9990100000000001;3.18;0.6;10.9;6;0.0980099999999872;0.009702989999998099;0.0009605960099997492
10.0;0.46;0.44;2.9;0.065;4.0;8.0;0.99674;3.33;0.62;12.2;6;1.0627600000000266;0.34645976000001294;0.11294588176000564
9.4;0.395;0.46;4.6;0.094;3.0;10.0;0.99639;3.27;0.64;12.2;7;1.3032100000000015;0.47045881000000084;0.1698356304100004
7.3;0.305;0.39;1.2;0.059000000000000004;7.0;11.0;0.99331;3.29;0.52;11.5;6;4.475609999999965;2.994183089999965;2.0031084872099685
8.6;0.315;0.4;2.2;0.079;3.0;6.0;0.9951200000000001;3.27;0.67;11.9;6;2.381439999999887;1.1621427199999175;0.5671256473599463
5.3;0.715;0.19;1.5;0.161;7.0;62.0;0.99395;3.62;0.61;11.0;5;3.66025;2.2144512499999998;1.3397430062499998
6.8;0.41;0.31;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;10.1;6;0.3097599999999943;0.0545177599999985;0.009595125759999646
8.4;0.36;0.32;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;11.0;6;1.2960000000000345;0.4665600000000185;0.1679616000000089
8.4;0.62;0.12;1.8;0.07200000000000001;38.0;46.0;0.9950399999999999;3.38;0.89;11.8;6;2.4601600000000747;1.2202393600000556;0.6052387225600367
9.6;0.41;0.37;2.3;0.091;10.0;23.0;0.9978600000000001;3.24;0.56;10.5;5;0.4579599999999656;0.09800343999998896;0.020972736159996855
8.4;0.36;0.32;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;11.0;6;1.2960000000000345;0.4665600000000185;0.1679616000000089
8.4;0.62;0.12;1.8;0.07200000000000001;38.0;46.0;0.9950399999999999;3.38;0.89;11.8;6;2.4601600000000747;1.2202393600000556;0.6052387225600367
6.8;0.41;0.31;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;10.1;6;0.3097599999999943;0.0545177599999985;0.009595125759999646
8.6;0.47;0.27;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;11.2;5;2.3425599999999567;1.1337990399999687;0.5487587353599799
8.6;0.22;0.36;1.9;0.064;53.0;77.0;0.9960399999999999;3.47;0.87;11.0;7;1.5681600000000593;0.6209913600000351;0.2459125785600185
9.4;0.24;0.33;2.3;0.061;52.0;73.0;0.9978600000000001;3.47;0.9;10.2;6;0.4579599999999656;0.09800343999998896;0.020972736159996855
8.4;0.67;0.19;2.2;0.09300000000000001;11.0;75.0;0.99736;3.2;0.59;9.2;4;0.6969599999999871;0.1839974399999949;0.048575324159998205
8.6;0.47;0.27;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;11.2;5;2.3425599999999567;1.1337990399999687;0.5487587353599799
8.7;0.33;0.38;3.3;0.063;10.0;19.0;0.9946799999999999;3.3;0.73;12.0;7;2.830240000000109;1.505687680000087;0.8010258457600617
6.6;0.61;0.01;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;10.5;5;0.6451599999999933;0.16387063999999743;0.041623142559999125
7.4;0.61;0.01;2.0;0.07400000000000001;13.0;38.0;0.9974799999999999;3.48;0.65;9.8;5;0.6350400000000391;0.16003008000001478;0.040327580160004976
7.6;0.4;0.29;1.9;0.078;29.0;66.0;0.9971;3.45;0.59;9.5;6;0.8410000000000079;0.24389000000000344;0.07072810000000133
7.4;0.61;0.01;2.0;0.07400000000000001;13.0;38.0;0.9974799999999999;3.48;0.65;9.8;5;0.6350400000000391;0.16003008000001478;0.040327580160004976
6.6;0.61;0.01;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;10.5;5;0.6451599999999933;0.16387063999999743;0.041623142559999125
8.8;0.3;0.38;2.3;0.06;19.0;72.0;0.9954299999999999;3.39;0.72;11.8;6;2.0884900000000677;0.9544399300000463;0.43617904801002827
8.8;0.3;0.38;2.3;0.06;19.0;72.0;0.9954299999999999;3.39;0.72;11.8;6;2.0884900000000677;0.9544399300000463;0.43617904801002827
12.0;0.63;0.5;1.4;0.071;6.0;26.0;0.9979100000000001;3.07;0.6;10.4;4;0.4368099999999687;0.0912932899999902;0.01908029760999727
7.2;0.38;0.38;2.8;0.068;23.0;42.0;0.99356;3.34;0.72;12.9;7;4.147360000000002;2.6708998400000015;1.7200594969600014
6.2;0.46;0.17;1.6;0.073;7.0;11.0;0.99425;3.61;0.54;11.4;5;3.3062500000000377;1.9010937500000327;1.093128906250025
9.6;0.33;0.52;2.2;0.07400000000000001;13.0;25.0;0.9950899999999999;3.36;0.76;12.4;7;2.4108100000000796;1.1837077100000586;0.5812004856100383
9.9;0.27;0.49;5.0;0.08199999999999999;9.0;17.0;0.99484;3.19;0.52;12.5;7;2.662560000000055;1.3738809600000428;0.7089225753600293
10.1;0.43;0.4;2.6;0.092;13.0;52.0;0.99834;3.22;0.64;10.0;7;0.2755599999999983;0.04574295999999957;0.007593331359999905
9.8;0.5;0.34;2.3;0.094;10.0;45.0;0.99864;3.24;0.6;9.7;7;0.1849600000000076;0.025154560000001547;0.0034210201600002803
8.3;0.3;0.49;3.8;0.09;11.0;24.0;0.99498;3.27;0.64;12.1;7;2.5200400000000243;1.2650600800000185;0.6350601601600123
10.2;0.44;0.42;2.0;0.071;7.0;20.0;0.99566;3.14;0.79;11.1;7;1.8835600000000092;0.817465040000006;0.35477982736000346
10.2;0.44;0.58;4.1;0.092;11.0;24.0;0.99745;3.29;0.99;12.0;7;0.6502500000000266;0.16581375000001017;0.04228250625000346
8.3;0.28;0.48;2.1;0.09300000000000001;6.0;12.0;0.99408;3.26;0.62;12.4;7;3.5046400000000433;2.074746880000038;1.22825015296003
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.9955200000000001;3.41;0.76;11.9;7;2.007039999999936;0.899153919999957;0.40282095615997426
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.9955200000000001;3.41;0.76;11.9;7;2.007039999999936;0.899153919999957;0.40282095615997426
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.9955200000000001;3.41;0.76;11.9;7;2.007039999999936;0.899153919999957;0.40282095615997426
8.3;0.28;0.48;2.1;0.09300000000000001;6.0;12.0;0.99408;3.26;0.62;12.4;7;3.5046400000000433;2.074746880000038;1.22825015296003
8.2;0.31;0.4;2.2;0.057999999999999996;6.0;10.0;0.99536;3.31;0.68;11.2;7;2.1529599999999793;0.9989734399999854;0.463523676159991
10.2;0.34;0.48;2.1;0.052000000000000005;5.0;9.0;0.9945799999999999;3.2;0.69;12.1;7;2.937640000000099;1.5922008800000806;0.8629728769600582
7.6;0.43;0.4;2.7;0.08199999999999999;6.0;11.0;0.9953799999999999;3.44;0.54;12.2;6;2.134440000000063;0.9861112800000439;0.45558341136002706
8.5;0.21;0.52;1.9;0.09;9.0;23.0;0.9964799999999999;3.36;0.67;10.4;5;1.2390400000000552;0.4361420800000292;0.1535220121600137
9.0;0.36;0.52;2.1;0.111;5.0;10.0;0.9956799999999999;3.31;0.62;11.3;6;1.8662400000000876;0.806215680000057;0.34828517376003276
9.5;0.37;0.52;2.0;0.08800000000000001;12.0;51.0;0.99613;3.29;0.58;11.1;6;1.497690000000031;0.579606030000018;0.2243075336100093
6.4;0.57;0.12;2.3;0.12;25.0;36.0;0.99519;3.47;0.71;11.3;7;2.3136099999999815;1.1128464099999869;0.5352791232099916
8.0;0.59;0.05;2.0;0.08900000000000001;12.0;32.0;0.99735;3.36;0.61;10.0;5;0.7022500000000219;0.18609625000000868;0.04931550625000307
8.5;0.47;0.27;1.9;0.057999999999999996;18.0;38.0;0.99518;3.16;0.85;11.1;6;2.323240000000045;1.1198016800000326;0.5397444097600208
7.1;0.56;0.14;1.6;0.078;7.0;18.0;0.99592;3.27;0.62;9.3;5;1.6646399999999777;0.6791731199999863;0.27710263295999255
6.6;0.57;0.02;2.1;0.115;6.0;16.0;0.99654;3.38;0.69;9.5;5;1.1971600000000129;0.4142173600000067;0.14331920656000308
8.8;0.27;0.39;2.0;0.1;20.0;27.0;0.99546;3.15;0.69;11.2;6;2.0611599999999894;0.9357666399999929;0.4248380545599957
8.5;0.47;0.27;1.9;0.057999999999999996;18.0;38.0;0.99518;3.16;0.85;11.1;6;2.323240000000045;1.1198016800000326;0.5397444097600208
8.3;0.34;0.4;2.4;0.065;24.0;48.0;0.99554;3.34;0.86;11.0;6;1.9891600000000174;0.8871653600000117;0.3956757505600069
9.0;0.38;0.41;2.4;0.10300000000000001;6.0;10.0;0.9960399999999999;3.13;0.58;11.9;7;1.5681600000000593;0.6209913600000351;0.2459125785600185
8.5;0.66;0.2;2.1;0.09699999999999999;23.0;113.0;0.9973299999999999;3.13;0.48;9.2;5;0.7128900000000327;0.19034163000001308;0.05082121521000466
9.0;0.4;0.43;2.4;0.068;29.0;46.0;0.9943;3.2;0.6;12.2;6;3.2490000000000436;1.8519300000000374;1.0556001000000286
6.7;0.56;0.09;2.9;0.079;7.0;22.0;0.99669;3.46;0.61;10.2;5;1.0956100000000233;0.3626469100000116;0.1200361272100051
10.4;0.26;0.48;1.9;0.066;6.0;10.0;0.99724;3.33;0.87;10.9;6;0.7617599999999916;0.2102457599999965;0.05802782975999871
10.4;0.26;0.48;1.9;0.066;6.0;10.0;0.99724;3.33;0.87;10.9;6;0.7617599999999916;0.2102457599999965;0.05802782975999871
10.1;0.38;0.5;2.4;0.10400000000000001;6.0;13.0;0.9964299999999999;3.22;0.65;11.6;7;1.2744900000000523;0.45499293000002794;0.16243247601001332
8.5;0.34;0.44;1.7;0.079;6.0;12.0;0.99605;3.52;0.63;10.7;5;1.5602500000000072;0.6162987500000042;0.24343800625000225
8.8;0.33;0.41;5.9;0.073;7.0;13.0;0.9965799999999999;3.3;0.62;12.1;7;1.1696400000000613;0.40001688000003144;0.13680577296001434
7.2;0.41;0.3;2.1;0.083;35.0;72.0;0.997;3.44;0.52;9.4;5;0.9000000000000016;0.27000000000000074;0.0810000000000003
7.2;0.41;0.3;2.1;0.083;35.0;72.0;0.997;3.44;0.52;9.4;5;0.9000000000000016;0.27000000000000074;0.0810000000000003
8.4;0.59;0.29;2.6;0.109;31.0;119.0;0.9980100000000001;3.15;0.5;9.1;5;0.3960099999999746;0.07880598999999243;0.015682392009997992
7.0;0.4;0.32;3.6;0.061;9.0;29.0;0.99416;3.28;0.49;11.3;7;3.410559999999949;1.9917670399999552;1.1631919513599651
12.2;0.45;0.49;1.4;0.075;3.0;6.0;0.9969;3.13;0.63;10.4;5;0.9609999999999949;0.2979099999999976;0.09235209999999901
9.1;0.5;0.3;1.9;0.065;8.0;17.0;0.99774;3.32;0.71;10.5;6;0.510760000000018;0.1154317600000061;0.026087577760001833
9.5;0.86;0.26;1.9;0.079;13.0;28.0;0.9971200000000001;3.25;0.62;10.0;5;0.8294399999999323;0.2388787199999708;0.06879707135998879
7.3;0.52;0.32;2.1;0.07;51.0;70.0;0.99418;3.34;0.82;12.9;6;3.3872400000000553;1.971373680000048;1.1473394817600373
9.1;0.5;0.3;1.9;0.065;8.0;17.0;0.99774;3.32;0.71;10.5;6;0.510760000000018;0.1154317600000061;0.026087577760001833
12.2;0.45;0.49;1.4;0.075;3.0;6.0;0.9969;3.13;0.63;10.4;5;0.9609999999999949;0.2979099999999976;0.09235209999999901
7.4;0.58;0.0;2.0;0.064;7.0;11.0;0.9956200000000001;3.45;0.58;11.3;6;1.918439999999947;0.8402767199999652;0.36804120335997964
9.8;0.34;0.39;1.4;0.066;3.0;7.0;0.9947;3.19;0.55;11.4;7;2.8089999999999695;1.4887699999999757;0.7890480999999829
7.1;0.36;0.3;1.6;0.08;35.0;70.0;0.9969299999999999;3.44;0.5;9.4;5;0.9424900000000787;0.28934443000003623;0.08882874001001483
7.7;0.39;0.12;1.7;0.09699999999999999;19.0;27.0;0.9959600000000001;3.16;0.49;9.4;5;1.6321599999999454;0.659392639999967;0.2663946265599822
9.7;0.295;0.4;1.5;0.073;14.0;21.0;0.99556;3.14;0.51;10.9;6;1.9713599999999998;0.8752838399999997;0.3886260249599998
7.7;0.39;0.12;1.7;0.09699999999999999;19.0;27.0;0.9959600000000001;3.16;0.49;9.4;5;1.6321599999999454;0.659392639999967;0.2663946265599822
7.1;0.34;0.28;2.0;0.08199999999999999;31.0;68.0;0.9969399999999999;3.45;0.48;9.4;5;0.9363600000000384;0.28652616000001757;0.08767700496000719
6.5;0.4;0.1;2.0;0.076;30.0;47.0;0.99554;3.36;0.48;9.4;6;1.9891600000000174;0.8871653600000117;0.3956757505600069
